36.274550781084365,-115.01269305692263
36.27454187168929,-115.0127056122215
36.274532964128824,-115.01271816950023
36.2745241439896,-115.01273082054543
36.274515389440616,-115.01274354086564
36.27450648545606,-115.0127561020116
36.27449757772074,-115.01276865908434
36.27448858104018,-115.01278111907058
36.27447965524868,-115.01279365658482
36.27447073462214,-115.01280619968988
36.27446188490346,-115.01281881918345
36.274453031599194,-115.01283143482623
36.27444411418913,-115.01284398142805
36.274435190016156,-115.01285652067807
36.27442619763309,-115.01286898536512
36.27441711225229,-115.01288134676246
36.2744079322897,-115.01289360111777
36.274398662158774,-115.01290575151202
36.27438932277043,-115.0129178207674
36.27437997918458,-115.01292988506535
36.27437064520684,-115.01294196067789
36.27436137043707,-115.01295410569159
36.27435210162553,-115.01296625763925
36.27434284041095,-115.01297841841686
36.27433357228041,-115.01299057113512
36.27432424337908,-115.01300265269712
36.27431482706203,-115.01301463037572
36.27430532436303,-115.01302650356335
36.274295759014876,-115.01303829980804
36.27428617663026,-115.01305007491528
36.27427655110007,-115.01306179622416
36.2742669856145,-115.01307359228346
36.27425744456468,-115.01308541847744
36.274247859988066,-115.01309719088634
36.27423825895205,-115.013108942794
36.27422859984865,-115.01312062188993
36.274218894866294,-115.01313224285089
36.27420922809047,-115.01314391229583
36.27419955785879,-115.01315557734777
36.27418982959432,-115.01316716852477
36.27418003012475,-115.01317866792307
36.27417020585011,-115.01319013496403
36.274160323388735,-115.01320152548125
36.27415038845362,-115.01321284620377
36.2741404455213,-115.01322415621256
36.27413050793176,-115.0132354733796
36.27412057425433,-115.01324679578258
36.27411064102732,-115.01325811878682
36.2741007059346,-115.01326943929261
36.27409075122415,-115.0132807334319
36.274080729391876,-115.01329193665417
36.274070635644414,-115.01330304097122
36.27406046786279,-115.01331404175711
36.274050217981795,-115.01332492573852
36.27403990915443,-115.01333572454689
36.27402957226592,-115.01334648232266
36.27401917936508,-115.01335715747268
36.27400874426544,-115.01336776969133
36.27399830083592,-115.01337836940561
36.27398785679035,-115.01338896819271
36.27397741764306,-115.0133995743323
36.27396697730877,-115.01341017866939
36.273956506559514,-115.01342073718861
36.27394601280462,-115.01343126078582
36.273935470343716,-115.01344170984893
36.273924872863965,-115.01345207369137
36.2739142337888,-115.01346237236038
36.273903575640446,-115.01347264091541
36.27389289942765,-115.0134828807825
36.27388218765443,-115.01349306386088
36.27387145437863,-115.01350321236089
36.273860730007854,-115.01351337518257
36.273850046430454,-115.01352360331279
36.27383939150315,-115.01353387695752
36.27382872393965,-115.01354413056222
36.273818029977136,-115.01355434215486
36.27380730555383,-115.01356450485504
36.27379651930036,-115.01357456722087
36.27378567953011,-115.01358454157017
36.273774803697684,-115.01359445582739
36.27376388847866,-115.0136043038863
36.27375293992191,-115.01361409529953
36.273741953341286,-115.0136238215762
36.27373094275394,-115.01363350635243
36.27371991009624,-115.0136431527556
36.273708864699756,-115.01365277689987
36.273697798094204,-115.01366236378752
36.27368670482664,-115.01367190358137
36.2736755930618,-115.01368141047989
36.27366445816923,-115.0136908760125
36.2736533047413,-115.0137003082133
36.27364213401411,-115.01370970912635
36.27363094195574,-115.01371907127053
36.273619736867424,-115.01372840961677
36.273608519956866,-115.01373772628632
36.2735972684195,-115.0137469789893
36.27358595739243,-115.0137561203749
36.27357460144054,-115.01376517649203
36.27356321158516,-115.01377416740797
36.273551776164965,-115.01378306966006
36.27354031692371,-115.01379192512822
36.27352884615899,-115.01380075779798
36.27351733875433,-115.01380951742868
36.273505795520194,-115.01381820490971
36.273494220516206,-115.01382682765095
36.27348261376264,-115.0138353850769
36.27347100798315,-115.01384394451772
36.273459422169836,-115.01385254511993
36.2734478409105,-115.01386115507667
36.27343623700613,-115.01386971837081
36.27342460438566,-115.01387822205677
36.27341294138349,-115.01388666201092
36.27340125051653,-115.01389504298429
36.27338953713871,-115.01390337587748
36.27337779259265,-115.01391164156749
36.27336602178605,-115.01391985011396
36.27335424264746,-115.01392804041964
36.27334246421055,-115.01393623226299
36.273330686693235,-115.01394442612147
36.27331890449321,-115.01395260970327
36.27330710712664,-115.01396075988258
36.27329529504717,-115.01396887750145
36.27328347779315,-115.01397698362805
36.27327166754274,-115.01398510530204
36.27325984697994,-115.01399320405068
36.27324798696517,-115.0140012143012
36.27323607644699,-115.01400910942785
36.2732241311163,-115.01401692398059
36.27321215783919,-115.01402467302248
36.27320015218724,-115.01403234527876
36.27318812190995,-115.01403995849732
36.27317607802124,-115.01404753882899
36.2731640269078,-115.01405510162921
36.27315196097746,-115.01406262830133
36.27313987808535,-115.01407011336113
36.273127786159485,-115.01407757614304
36.273115676140065,-115.01408499402869
36.273103531892254,-115.01409232604662
36.27309134566823,-115.01409955105127
36.273079139606885,-115.01410672485068
36.273066904503764,-115.01411382275919
36.27305462730812,-115.01412080892045
36.273042306486346,-115.01412767694733
36.27302994303039,-115.01413442711466
36.273017537748586,-115.01414105921496
36.273005090884624,-115.01414757140714
36.272992626815075,-115.0141540332665
36.27298017973777,-115.01416054486846
36.27296775657689,-115.01416712576356
36.27295536083793,-115.01417378504685
36.27294296912209,-115.0141804557607
36.27293056485108,-115.0141870907841
36.27291813541375,-115.01419365357052
36.2729056679649,-115.01420010543248
36.272893171319346,-115.01420647058913
36.2728806608368,-115.01421279416849
36.27286815751512,-115.01421913930966
36.272855665992616,-115.01422551979557
